ID = 16	2403.651422066346
ID = 22	2403.6288884342443
ID = 41	2403.493617671657
ID = 62	2403.4349210304795
ID = 122	2403.2468440166153
ID = 134	2403.2261422682313
ID = 143	2403.214899384022
ID = 144	2403.2144728151366
ID = 161	2403.1733476648496
ID = 163	2403.1726051022742
ID = 168	2403.169572433926
ID = 169	2403.168220910132
ID = 193	2403.1247720379697
ID = 199	2403.1188344933794
ID = 213	2403.098875902722
ID = 242	2402.9206684946375
ID = 248	4061.158841463581
ID = 253	2403.7495435491896
ID = 255	2403.431975598424
ID = 256	2403.263579503215
ID = 259	2403.168220910132
ID = 294	4065.9975444214997
ID = 312	4066.920001143937
ID = 322	4067.4053537356062
ID = 329	4067.6862540626116
ID = 341	4068.2176931445915
ID = 344	4068.270649795026
ID = 351	4068.500050439621
ID = 368	4061.3166015451875
ID = 375	4065.5655882728943
ID = 402	2403.1198187465498
ID = 409	2403.046069815668
ID = 442	4066.8124729339247
ID = 444	4067.4103635750434
ID = 446	4068.4061017628615
ID = 455	2403.0410880830595
ID = 476	2402.884968278992
ID = 479	2402.8552292960803
ID = 480	2402.8465761767015
ID = 481	2402.8381495213307
ID = 482	2402.836529089432
ID = 497	2403.2228477279004
ID = 507	2402.885481523756
ID = 512	2402.8445899307912
ID = 520	2402.7469310829624
ID = 524	4066.7510933850212
ID = 526	4067.788364479841
ID = 530	2381.843595627001
ID = 534	2403.6662857909073
ID = 537	2403.442058280525
ID = 540	2403.3384837826284
ID = 543	2403.244347212881
ID = 545	2403.2056105618935
ID = 553	2402.8445037403208
ID = 555	2402.800750220866
ID = 561	2402.774289566074
ID = 613	4068.355777648363
ID = 620	2403.567693284089
ID = 653	2402.7658712206826
ID = 654	2402.7655553183977
ID = 661	2402.7173645418725
ID = 667	2402.6912954273403
ID = 669	2402.683330025596
ID = 676	2402.6366156416543
ID = 677	2402.63583776631
ID = 678	2402.6264884151356
ID = 681	2402.6208584846386
ID = 685	4064.5691443156406
ID = 695	4067.863911771741
